id,author,source,content,feature,title,url
68993,,新华社,\n\n【彭丽媛参观巴克艺术中学受到热情迎接】\n\n\n应美国总统夫人梅拉尼娅邀请，国家主席习近平夫人彭丽媛7日上午参观位于佛罗里达州西棕榈滩的巴克艺术中学。该校始建于1989年，教学理念为“培养学生在艺术、学术、职场和人生等方面取得成就所需的知识、技艺和自信。”彭丽媛抵达时，梅拉尼娅和棕榈滩郡学区长阿沃莎、艺术中学校长罗赞基等在停车处热情迎接。\n\n\n【彭丽媛参观声乐教室称赞学生唱得好】\n\n\n\n　　当地时间4月7日上午，应美国总统夫人梅拉尼娅邀请，国家主席习近平夫人彭丽媛参观位于佛罗里达州西棕榈滩市的巴克艺术中学。这是彭丽媛同梅拉尼娅在参观声乐教室后与学生们合影。（新华社记者丁林摄）\n国家主席习近平夫人彭丽媛首先参观巴克艺术中学的声乐教室，她亲切地向学生们问好，并欣赏几十名学生们演唱的音乐剧《小妇人》选段《出色》。彭丽媛称赞学生们唱得很好。\n\n\n【彭丽媛参观交响乐队教室、弦乐教室与学生代表交谈】\n\n\n\n　　当地时间4月7日上午，应美国总统夫人梅拉尼娅邀请，国家主席习近平夫人彭丽媛参观位于佛罗里达州西棕榈滩市的巴克艺术中学。这是彭丽媛在弦乐教室参观时为同学们的精彩演出鼓掌。（新华社记者王晔摄）\n彭丽媛随后参观交响乐队教室和弦乐教室，分别欣赏了乐队演奏的《舞台中央》和《G弦上的咏叹调》。她对学生们的演奏予以充分肯定，并同学生们亲切交谈。\n\n\n【彭丽媛观摩时政经济课回答学生记者提问】\n\n\n\n　　当地时间4月7日上午，应美国总统夫人梅拉尼娅邀请，国家主席习近平夫人彭丽媛参观位于佛罗里达州西棕榈滩市的巴克艺术中学。这是彭丽媛在观摩时政经济课后同一名华裔学生亲切交谈。（新华社记者王晔摄）\n前来观摩时政经济课的彭丽媛受到学生代表的热烈欢迎。随后，一名学生简要介绍了课堂上正在进行的主题活动情况。一名学生代表向两国元首夫人赠送学生自己创作的水彩画。梅拉尼娅和彭丽媛回答了学校电视台学生记者的问题，彭丽媛在回答关于“你和艺术的渊源”问题时表示，我的启蒙老师告诉我，在学习艺术之外，还要做一个正直善良的人。（记者孟娜，编辑王申、钱泳文）\n\n,"{""type"":""其它"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/1829722-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""-"",""summary"":""【彭丽媛参观巴克艺术中学 受到热情迎接】 应美国总统夫人梅拉尼娅邀请，国家主席习近平夫人彭丽媛7日上午参观位于佛罗里达州西棕榈滩的巴克艺术中学。该校始建于1989年，教学理念为“培养学生在艺术、学术、职场和人生等方面取得成就所需的知识、技艺和自信。”彭丽媛抵达"",""rich_label"":""[ 梅拉尼娅 ,  佛罗里达州 ,  国家主席 ,  习近平 ,  夫人 ,  彭丽媛 ,  参观 ,  艺术中学 ,  巴克 ,  教室 ,  学生 ]"",""all_type"":""新媒体,新媒体专线\r\n"",""issuing_department"":"""",""id"":""1829722"",""no"":""200012017040801015942"",""word_count"":""879"",""related_areas"":"""",""reported_area"":"""",""imgUrls"":""http://img03.static.xinhua-news.com/imageServer/image/bba04f1f3972a8b1/58e880ebf3e8d004aca690d7_348x226!.jpg""}",彭丽媛参观巴克艺术中学,http://home.xinhua-news.com/gdsdetailxhsnew/1829722-?pageflag=init&imageOrVedioTypeGdsId=
29277,夏勇,新华社,新华社特邀评书表演艺术家田连元讲述丝路故事，带您重温古今丝绸之路上的那些人、那些事。2100多年前，张骞出使西域，打通了汉朝通往西域的道路，后世称之为“丝绸之路”。丝绸之路的开通，让东西方文化贸易交流日渐繁荣。今天，“一带一路”倡议跨越高山大海，穿越戈壁沙漠，连接的不仅是亚欧，还将是世界，通向的不仅是未来，还将是繁华。出品：陆小华监制：胡晓梦策划：杨咏、董千齐评书表演：田连元演播指导：闫永廷视觉设计：夏勇文案：董千齐、阮帅导播：王剑英摄像：邹建波、郝晓江编辑：夏勇、阮帅,"{""type"":""其它"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/2060991-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""-"",""summary"":""新华社特邀评书表演艺术家田连元讲述丝路故事，带您重温古今丝绸之路上的那些人、那些事。 2100多年前，张骞出使西域，打通了汉朝通往西域的道路，后世称之为“丝绸之路”。丝绸之路的开通，让东西方文化贸易交流日渐繁荣。今天，“一带一路”倡议跨越高山大海，穿越戈壁沙漠"",""rich_label"":""[ 一带一路 ,  田连元 ,  国花 ,  丝绸之路 ,  妙手 ,  戈壁沙漠 ,  闫永廷 ,  夏勇 ,  西域 ,  张骞 ]"",""all_type"":""新媒体,新媒体专线,新华视频\r\n"",""issuing_department"":"""",""id"":""2060991"",""no"":""200012017051300693405"",""word_count"":""245"",""related_areas"":"""",""reported_area"":"""",""imgUrls"":""http://img.xinhua-news.com/imageServer/image/bba04f1f3972a8b1/59167bd5f3e8d63de514dc8d_348x226!.jpg""}",一带一路 田连元开讲|第一回：春风吹度千年路，妙手簇聚万国花,http://home.xinhua-news.com/gdsdetailxhsnew/2060991-?pageflag=init&imageOrVedioTypeGdsId=
82732,周佳,中国证券报?中证网,"　　中证网讯（记者 周佳）沪综指、创业板指早盘双双冲击60日均线未果，午后继续震荡蓄势。在存量资金博弈的大环境下，盘面热点轮动明显加快，股指向上突破仍需时日，投资者宜多看少动，适当高抛低吸。
　　截至14:00，上证综指报3141.35点，上涨0.04%；深证成指报10290.25点，上涨0.02%；创业板指报1815.22点，下跌0.32%。
　　午后，28个申万一级行业指数中，有11个行业飘红。其中，家用电器、非银金融、食品饮料、汽车、钢铁等行业板块涨幅居前；而采掘、有色金属、轻工制造、传媒等板块现弱势回调。
　　概念股方面，海绵城市、新疆区域振兴、水利水电建设、京津冀一体化等概念板块走势相对活跃；而小程序、网络安全、粤港澳大湾区、充电桩等概念板块跌幅居前。
　　业内人士普遍认为，目前市场存量资金难以同时满足大小票的同涨，更多表现为此起彼落的轮动轮涨格局。近期市场活跃度较之前正在逐步提升，给参与者提供了较多的短线机会。操作上，适度把握存量博弈下的结构性机会，积极挖掘低位补涨及产品涨价受益标的股，中线继续关注中报窗口期下的业绩预期股，对高位高涨幅个股仍需保持一定的谨慎。
","{""type"":""市场"",""site"":""中证网"",""commentNum"":""0"",""joinNum"":""0"",""clickNum"":""0"",""shareNum"":""0"",""url"":""http://www.cs.com.cn/gppd/201706/t20170621_5335170.html"",""site_sign"":""Cs"",""label"":"""",""summary"":"""",""is_hot"":""0"",""imgUrls"":""""}",整点播报：热点轮动加快 60日线压力仍需消化,http://www.cs.com.cn/gppd/201706/t20170621_5335170.html
45998,崔新钰,新华社,新华社照片，北京，2017年4月27日\n全国政协召开双周协商座谈会俞正声主持\n4月27日，全国政协在北京召开第65次双周协商座谈会，围绕“水污染防治法修订”建言献策。全国政协主席俞正声主持会议并讲话。\n新华社记者崔新钰摄,"{""type"":""政治法律"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/1975997-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""中国"",""summary"":""新华社照片，北京，2017年4月27日 全国政协召开双周协商座谈会 俞正声主持 4月27日，全国政协在北京召开第65次双周协商座谈会，围绕“水污染防治法修订”建言献策。全国政协主席俞正声主持会议并讲话。 新华社记者崔新钰摄"",""rich_label"":""[ 全国政协 ,  俞正声 ,  座谈会 ,  水污染防治法 ,  建言献策 ,  协商 ,  主持 ,  召开 ,  时政 ,  修订 ,  围绕 ,  主席 ,  讲话 ,  会议 ]"",""all_type"":""图片,对外中文图片专线\r\n图片,图片通稿线路,时政(图)\r\n"",""issuing_department"":""摄影部-发稿中心"",""id"":""1975997"",""no"":""200012017042702546520"",""word_count"":""124"",""related_areas"":""北京"",""reported_area"":"""",""imgUrls"":""http://img01.static.xinhua-news.com/imageServer/image/bba04f1f3972a8b1/59020fa6f3e889f526fa4f2c_348x226!.jpg""}",（时政）全国政协召开双周协商座谈会 俞正声主持,http://home.xinhua-news.com/gdsdetailxhsnew/1975997-?pageflag=init&imageOrVedioTypeGdsId=
29509,,新华社,\n\n新华社北京5月13日电“一带一路”国际合作高峰论坛开幕在即，世界多国领导人以及国际组织负责人陆续抵达北京参加盛会，关于“一带一路”的探讨在全球范围内加速升温，世界舆论普遍认为，“一带一路”倡议有助推动全球化和自由贸易，带动沿线国家经济发展和基础设施建设，传播友谊和繁荣，促进世界和平、稳定、可持续发展。\n\n\n\n\n　　5月8日，在位于纽约的联合国总部，联合国秘书长古特雷斯接受中国媒体联合采访。（新华社发）\n\n\n\n联合国秘书长古特雷斯说，“一带一路”倡议为国际社会应对气候变化、粮食安全和水短缺等全球性挑战提供了新的机遇，此次论坛将有助于人们从这一倡议中汲取实现可持续发展和包容性发展的重要价值。\n\n\n\n\n　　2015年5月17日，在瑞士日内瓦，国际电信联盟秘书长赵厚麟在该联盟成立150周年庆典上致辞。（新华社发）\n\n\n\n国际电信联盟秘书长赵厚麟说，中国“一带一路”倡议不带私利，是想扎扎实实做实事，给当地民众带来实实在在的好处，这一倡议将有助于全面提高电信发展水平，更好地促进全球社会进步和经济发展。\n\n\n\n\n　　5月9日，菲律宾总统杜特尔特在马尼拉接受中国媒体采访。（新华社发）\n\n\n\n菲律宾总统杜特尔特说，“一带一路”倡议从经济着手，加强各国间联系，从而使参与各方都能从贸易增长和市场扩大中受益，“最终使我们的人民获益”。\n\n\n\n\n　　5月11日，越南国家主席陈大光抵达北京，开始对中国进行国事访问并出席“一带一路”国际合作高峰论坛。（新华社发）\n\n\n\n越南国家主席陈大光说，此次论坛将为各国领导人和国际组织深入讨论加强合作、扩大开放等议题提供重要平台，有助于促进地区与世界的和平、稳定、繁荣和可持续发展。\n\n\n\n\n　　5月11日，老挝国家主席本扬在老挝首都万象国家主席府接受中国媒体采访。（新华社发）\n\n\n\n老挝国家主席本扬说，互利共赢合作是时代现实，中国提出的“一带一路”倡议恰逢其时，通过推动设施联通、资金融通、民心相通等来加强合作。\n\n\n\n\n　　2016年6月24日，国际民用航空组织秘书长柳芳在位于美国纽约的联合国总部接受新华社和联合国电台记者联合采访。（新华社发）\n\n\n\n国际民航组织秘书长柳芳说，中国的“一带一路”致力于弘扬和平合作、开放包容、互学互鉴，为国际民航组织与中国和“一带一路”沿线国家及地区合作，开辟了更加广阔的空间。\n\n\n\n\n　　5月9日，在肯尼亚首都内罗毕，肯尼亚总统乌胡鲁·肯雅塔接受中肯媒体联合采访。（新华社发）\n\n\n\n肯尼亚总统乌胡鲁·肯雅塔说，“一带一路”倡议的互联互通，有助于非洲推动地区一体化，尤其“设施联通”可以增加非洲地区内部及非洲与其他地区的贸易，带动非洲国家经济发展，为非洲人民创造更多机遇。\n\n\n\n\n　　2015年10月11日，白俄罗斯总统卢卡申科在明斯克1号投票站投票后会见记者时回答新华社记者提问。（新华社发）\n\n\n\n白俄罗斯总统卢卡申科说，“一带一路”是一个具有历史意义的倡议，中国向“一带一路”沿线国家提供贷款和先进技术，在此过程中中国表现得非常友好，不会将自己的利益强加于别国或者进行贸易扩张，这在世界上绝无仅有。\n\n\n\n\n　　5月10日，在塞尔维亚首都贝尔格莱德，塞总理亚历山大·武契奇接受新华社记者专访。（新华社发）\n\n\n\n塞尔维亚总理亚历山大·武契奇说，“一带一路”给全球注入了新的能量，它涉及的不仅是经济方面，也不仅是基础设施的互联互通，更是人与人之间、不同文化和不同文明之间的互联互通。\n\n\n\n\n　　5月12日，来华出席“一带一路”国际合作高峰论坛的捷克总统泽曼抵达北京。（新华社发）\n\n\n\n捷克总统泽曼说，“一带一路”倡议为深化捷中双边合作提供了机遇，捷中双方为积极参与“一带一路”做出许多努力，希望“一带一路”在连结中国和欧洲的过程中将捷克与中国也连结起来。\n\n\n\n\n　　1月12日，在瑞士首都伯尔尼，瑞士联邦主席洛伊特哈德接受新华社记者采访。（新华社发）\n\n\n\n瑞士联邦主席多丽丝·洛伊特哈德说，当今世界“需要中国的支持与影响力”，改善欧亚交通基础设施和加强人员往来符合瑞士利益，“一带一路”倡议为瑞士企业带来机遇。\n\n\n\n\n　　5月10日，在意大利首都罗马总理府，意大利总理真蒂洛尼接受中国媒体联合采访。（新华社发）\n\n\n\n意大利总理真蒂洛尼说，历史上，意大利是丝绸之路的终点，意大利有必要参与到“一带一路”投资建设中去，它将给意大利经济发展带来很大机遇，也给双方提供了进行更大范围合作的重要机会。\n\n\n\n\n　　2015年3月28日，在越南首都河内，各国议会联盟主席乔杜里在议联第132届大会开幕仪式上致辞。（新华社发）\n\n\n\n各国议会联盟主席萨比尔·乔杜里认为“一带一路”倡议是开启各国潜能的促进器。他说，这一倡议通过触发投资、创造就业来弥合基础设施差距，促进经济繁荣，这是中国和平共处五项原则的一个很有说服力和实际意义的表达。\n\n\n\n\n　　5月8日，在阿根廷首都布宜诺斯艾利斯，阿根廷总统毛里西奥·马克里接受采访。（新华社发）\n\n\n\n阿根廷总统毛里西奥·马克里说，阿中两国经济发展具有极大的互补性，现在阿中合作的项目已经涉及铁路、太阳能、水电等多个领域，期待在“一带一路”的合作框架下可以推动更多项目落地。\n\n\n\n\n　　3月15日，世界知识产权组织总干事弗朗西斯·高锐在瑞士日内瓦出席记者招待会。（新华社发）\n\n\n\n世界知识产权组织总干事高锐说：“‘一带一路’倡议会强化在我们现有的国际协议和系统下的合作，我们准备好提供任何所需的帮助并与中国合作伙伴展开合作，其他国家可获取中国的大量经验和专业知识。”\n\n\n\n\n　　2016年7月22日，在位于纽约的联合国总部，联合国教科文组织总干事伊琳娜·博科娃在新华社联合国分社留影。（新华社发）\n\n\n\n联合国教科文组织总干事伊琳娜·博科娃说，在促进地区经贸合作的同时，“一带一路”倡议也有力推动了跨文化对话和文明交流互鉴。她将在本次高峰论坛上呼吁建立“和平相处、相互理解并拥有跨文化能力”的国际社会。\n\n,"{""type"":""其它"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/2060585-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""-"",""summary"":""新华社北京5月13日电 “一带一路”国际合作高峰论坛开幕在即，世界多国领导人以及国际组织负责人陆续抵达北京参加盛会，关于“一带一路”的探讨在全球范围内加速升温，世界舆论普遍认为，“一带一路”倡议有助推动全球化和自由贸易，带动沿线国家经济发展和基础设施建设，传播"",""rich_label"":""[ 一带一路 ,  倡议 ,  国家主席 ,  国际电信联盟 ,  联合国总部 ,  乌胡鲁·肯雅塔 ,  伊琳娜·博科娃 ,  意大利 ,  联合国教科文组织 ,  合作 ]"",""all_type"":""新媒体,新媒体专线,热点鲜报\r\n"",""issuing_department"":"""",""id"":""2060585"",""no"":""200012017051300507161"",""word_count"":""2435"",""related_areas"":"""",""reported_area"":"""",""imgUrls"":""http://img01.static.xinhua-news.com/imageServer/image/bba04f1f3972a8b1/59166421f3e889f52701c6cd_348x226!.jpg""}",“一带一路”怎么看　世界政要有话说,http://home.xinhua-news.com/gdsdetailxhsnew/2060585-?pageflag=init&imageOrVedioTypeGdsId=
18095,CURTO DE LA TORRE,新华社,新华社照片，外代，2017年5月23日\n（外代二线）足球——西甲联赛：皇马庆祝夺冠\n5月22日，在西班牙首都马德里，皇马队长拉莫斯向球迷致意。\n当日，皇家马德里队在马德里举行庆祝活动，庆祝球队夺得第33座西甲联赛冠军奖杯。\n新华社/法新,"{""type"":""体育"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/2120641-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""国际"",""summary"":""新华社照片，外代，2017年5月23日 （外代二线）足球——西甲联赛：皇马庆祝夺冠 5月22日，在西班牙首都马德里，皇马队长拉莫斯向球迷致意。 当日，皇家马德里队在马德里举行庆祝活动，庆祝球队夺得第33座西甲联赛冠军奖杯。 新华社/法新"",""rich_label"":""[ 皇马 ,  西甲 ,  庆祝 ,  马德里 ,  皇家马德里队 ,  夺冠 ,  联赛 ,  足球 ,  拉莫斯 ,  西班牙 ,  致意 ,  奖杯 ,  队长 ,  球队 ,  球迷 ]"",""all_type"":""图片,外代图片二线\r\n"",""issuing_department"":""摄影部-国际照片编辑室"",""id"":""2120641"",""no"":""200012017052300017973"",""word_count"":""135"",""related_areas"":""Madrid"",""reported_area"":"""",""imgUrls"":""http://img03.static.xinhua-news.com/imageServer/image/bba04f1f3972a8b1/59239d15f3e8e173f4ce1c28_348x226!.jpg""}",[11]（外代二线）足球——西甲联赛：皇马庆祝夺冠,http://home.xinhua-news.com/gdsdetailxhsnew/2120641-?pageflag=init&imageOrVedioTypeGdsId=
62937,李延霞,新华社,\n新华社北京４月１３日新媒体专电题：风波不断的校园网贷该走向何方？\n新华社记者李延霞、吴雨\n高利贷陷阱、裸照抵押、暴力催收……去年以来，关于校园网贷的乱象频发。本是弥补校园金融空白的校园网贷缘何风波不断？应如何规范整治校园网贷业务满足大学生合理的金融需求？\n看到校园金融的巨大潜力，自２０１３年开始，不少互联网金融公司纷纷到高校“跑马圈地”，顶峰时期超过百家，网贷平台、消费公司、分期购物平台等成为主力。\n但在行业快速发展的过程中，各种乱象开始显现。有些平台审批过于宽松，仅凭身份证及学生证即可申请；有些平台虚假宣传，高息放贷，超出学生承受能力；甚至有的设置贷款陷阱，以“裸条”作为担保方式，贷后暴力催收。一些大学生被拖进债务漩涡，甚至引发各种家庭悲剧。\n一笔５０００元的贷款，短短半年变成２６万元，去年湖北省一名女大学生因误信某网贷平台，陷入裸照催款的恶性事件。河南一高校学生以２８名同学之名，在１４家校园金融平台负债近６０万元，因无力偿还而自杀。\n“一些校园网贷业务已经不是正常的信贷业务，实质上就是高利贷，甚至涉及金融诈骗，必须予以清理整顿。”中央财经大学中国银行业研究中心主任郭田勇表示。\n针对校园网贷种种乱象，监管和地方政府已出台整治措施。去年４月教育部与银监会发文要求各高校建立校园不良网络借贷日常监测机制。去年８月，银监会明确提出“停、移、整、教、引”五字方针，推动整改校园贷问题。随后，深圳、重庆等地纷纷出台相关管理办法。\n银监会近日再次强调，要重点做好校园网贷的清理整顿工作。网络借贷信息中介机构不得将不具备还款能力的借款人纳入营销范围，禁止向未满１８岁的在校大学生提供网贷服务，不得进行虚假欺诈宣传和销售，不得通过各种方式变相发放高利贷。\n在监管趋严的背景下，很多平台正在退出校园金融服务领域。趣分期和分期乐等平台在收缩校园业务，借贷宝更是“一刀切”地封了２３岁以下人群的账号。\n但是，对校园贷仅采取“堵”的办法并不是治本之策。专家表示，对校园贷平台进行规清理整顿的同时，也要关注到大学生合理的金融需求，弥补高校金融服务的短板。\n据了解，当前商业银行在校园提供的信贷服务主要是政策框架下的助学类贷款，面向更广泛大学生群体的商业化消费信贷服务较为欠缺。\n郭田勇表示，大学生没有稳定收入，也没有信用记录，属于违约风险较大的群体，这是传统金融机构不愿意进入的主要原因。\n其实，十多年前，一些商业银行曾在大学校园推行信用卡，但部分学生过度消费、无力还款，导致坏账率很高，给学生和银行都带来了压力。２００９年后银监会大幅度提高了学生信用卡发卡门槛，此后商业银行逐渐退出了校园信用卡市场。\n“但不可否认的是，大学生的借款需求仍然存在，且消费门类和消费方式不断增加，互联网金融平台成为大学生满足金融需求的新选择。”借贷宝副总裁曾军表示，要求借贷平台取消面向大学生的业务很容易做到，但更重要的是如何合规地解决这个群体的金融需求，堵漏洞的同时千万不要把大学生的借贷需求引导到“地下”去。\n堵歪门也要开正路。专家表示，一方面要加强对校园不良网络借贷的风险防范，另一方面也要通过引入正规金融机构等方法，弥补高校金融服务的短板，让普惠金融更好地覆盖高校学生这个群体。（完）\n,"{""type"":""其它"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/1869463-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""-"",""summary"":""新华社北京４月１３日新媒体专电题：风波不断的校园网贷该走向何方？ 新华社记者李延霞、吴雨 高利贷陷阱、裸照抵押、暴力催收……去年以来，关于校园网贷的乱象频发。本是弥补校园金融空白的校园网贷缘何风波不断？应如何规范整治校园网贷业务满足大学生合理的金融需求？ 看到"",""rich_label"":""[ 校园网 ,  大学生 ,  商业银行 ,  高校学生 ,  银监会 ,  高利贷 ]"",""all_type"":""新媒体,新媒体专线\r\n"",""issuing_department"":"""",""id"":""1869463"",""no"":""200012017041306581910"",""word_count"":""1378"",""related_areas"":"""",""reported_area"":"""",""imgUrls"":""noImage""}",风波不断的校园网贷该走向何方？,http://home.xinhua-news.com/gdsdetailxhsnew/1869463-?pageflag=init&imageOrVedioTypeGdsId=
56366,周蕊 陆文军,新华社,新华社上海4月19日电（记者陆文军、周蕊）第十七届上海国际汽车工业展览会19日在国家会展中心（上海）开幕，向海内外媒体开放，并将于4月21日至28日迎接全球参观者，展出的全球首发车达113辆。\n以“致力·美好生活”为主题的2017上海国际车展，是全球最重要的车展之一，展出总面积超过36万平方米，启用国家会展中心（上海）全部13个室内展馆。\n本届上海国际车展共吸引来自18个国家和地区1000多家知名企业踊跃参展，展出整车1400辆，其中全球首发车113辆（外国公司30辆、中国公司83辆），新能源车159辆（国内厂商96辆、国外厂商63辆），概念车56辆，外国公司亚洲首发车44辆。\n2017上海国际车展上，国内自主品牌将集体与跨国集团同场竞技，互联网车企也将为观众带来耳目一新的产品和智能化的全新体验。（完）,"{""type"":""行业经济"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/1914890-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""消费~车展"",""summary"":""新华社上海4月19日电（记者陆文军、周蕊）第十七届上海国际汽车工业展览会19日在国家会展中心（上海）开幕，向海内外媒体开放，并将于4月21日至28日迎接全球参观者，展出的全球首发车达113辆。 以“致力·美好生活”为主题的2017上海国际车展，是全球最重要的车"",""rich_label"":""[ 首发车 ,  车展 ,  会展中心 ,  新能源车 ,  同场竞技 ,  知名企业 ,  开幕 ,  概念车 ,  参观者 ,  展出 ]"",""all_type"":""文字,通稿新闻线路,经济(文)\r\n"",""issuing_department"":""国内部-总编室"",""id"":""1914890"",""no"":""200012017041900960499"",""word_count"":""353"",""related_areas"":"""",""reported_area"":""""}",（经济）2017上海国际车展开幕 展示全球首发车过百辆,http://home.xinhua-news.com/gdsdetailxhsnew/1914890-?pageflag=init&imageOrVedioTypeGdsId=
41016,郭昱,新华社,新华社照片，特拉维夫，2017年5月2日\n（一带一路·好项目）（7）中国企业承建特拉维夫轻轨项目\n4月30日，在以色列特拉维夫轻轨红线施工现场，工人在组装盾构机。\n中国中铁旗下子公司与以色列公司组成的联营体于2015年5月成功中标以色列特拉维夫轻轨红线项目TBM段西标段。该项目包括6座地下车站、10560米TBM隧道及17条横通道等工程。项目使用的土压平衡式盾构机全部由中国制造，盾构机安装、调试和操作等专业技术工作也都由中方技术人员完成；地铁隧道使用的混凝土管片也在中方的技术指导下进行生产。截至目前，工程进展顺利。\n新华社记者郭昱摄,"{""type"":""行业经济"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/2001433-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""国际"",""summary"":""新华社照片，特拉维夫，2017年5月2日 （一带一路·好项目）（7）中国企业承建特拉维夫轻轨项目 4月30日，在以色列特拉维夫轻轨红线施工现场，工人在组装盾构机。 中国中铁旗下子公司与以色列公司组成的联营体于2015年5月成功中标以色列特拉维夫轻轨红线项目TB"",""rich_label"":""[ 中国企业 ,  特拉维夫 ,  盾构机 ,  专业技术 ,  以色列 ,  中国制造 ,  子公司 ,  红线 ]"",""all_type"":""图片,对外中文图片专线\r\n图片,图片通稿线路,其它\r\n"",""issuing_department"":""摄影部-中国照片编辑室"",""id"":""2001433"",""no"":""200012017050300006980"",""word_count"":""285"",""related_areas"":""特拉维夫"",""reported_area"":""特拉维夫"",""imgUrls"":""http://img01.static.xinhua-news.com/imageServer/image/bba04f1f3972a8b1/5908b087f3e889f526fcbd01_348x226!.jpg""}",（一带一路·好项目）（7）中国企业承建特拉维夫轻轨项目,http://home.xinhua-news.com/gdsdetailxhsnew/2001433-?pageflag=init&imageOrVedioTypeGdsId=
12030,刘诗平,新华社,新华社照片，“向阳红09”船，2017年5月27日\n“蛟龙”号马里亚纳海沟5天3潜获得大量一手资料和深渊样品\n5月27日，“蛟龙”号准备下潜，工作人员将声学吊阵放入水中，“蛟龙”号下潜之后与船上的通讯主要依靠声学吊阵进行。\n“蛟龙”号载人潜水器继5月23日在世界最深处的马里亚纳海沟北坡首潜后，25日和27日又分别在南坡和北坡进行了一次6000米级大深度下潜，获取了深渊生命演化和生物对深渊环境适应机制研究的大量第一手资料和样品。\n27日完成的马里亚纳海沟第3潜，也是中国大洋38航次第三航段第3潜，下潜人员为唐嘉陵、赵晟娅和张维佳，最大潜深6544米，海底作业3小时07分。“蛟龙”号从大洋深处带回了15.4公斤玄武岩样品，16升近底海水和7管沉积物样品，以及海参、海葵样品各1只。\n新华社记者刘诗平摄,"{""type"":""科技"",""site"":""新华社"",""url"":""http://home.xinhua-news.com/gdsdetailxhsnew/2150409-?pageflag=init&imageOrVedioTypeGdsId="",""site_sign"":""xinhua"",""keywords"":""中国"",""summary"":""新华社照片，“向阳红09”船，2017年5月27日 “蛟龙”号马里亚纳海沟5天3潜 获得大量一手资料和深渊样品 5月27日，“蛟龙”号准备下潜，工作人员将声学吊阵放入水中，“蛟龙”号下潜之后与船上的通讯主要依靠声学吊阵进行。 “蛟龙”号载人潜水器继5月23日在"",""rich_label"":""[ 蛟龙 ,  马里亚纳海沟 ,  下潜 ,  玄武岩 ,  深渊 ,  样品 ,  声学 ,  大洋 ,  吊阵 ]"",""all_type"":""图片,图片通稿线路,其它\r\n"",""issuing_department"":""摄影部-发稿中心"",""id"":""2150409"",""no"":""200012017052701731807"",""word_count"":""374"",""related_areas"":""太平洋"",""reported_area"":""太平洋"",""imgUrls"":""http://img.xinhua-news.com/imageServer/image/bba04f1f3972a8b1/59298bfaf3e88c59ae003275_348x226!.jpg""}",（在世界最深处下潜·图文互动）（4）“蛟龙”号马里亚纳海沟5天3潜 获得大量一手资料和深渊样品,http://home.xinhua-news.com/gdsdetailxhsnew/2150409-?pageflag=init&imageOrVedioTypeGdsId=
